LUXURY OPTICAL HOLDINGS,260 W 39TH ST,NEW YORK,NY,10018-4410
EYEZZ INC,1592 FLATBUSH AVE,BROOKLYN,NY,11210-3030
ALLAN B.  SCHLUSSEL OD,200 E 33RD ST,NEW YORK,NY,10016-4874
OPTICAL VISION,4414 BERGENLINE AVE,UNION CITY,NJ,07087-8003
SOLSTICE,500 5TH AVENUE,NEW YORK,NY,10110
LENS LAB EXPRESS,28 GRAHAM AVE,BROOKLYN,NY,11206-4008
NEW YORK OPTICAL,48 GRAHAM AVE,BROOKLYN,NY,11206-4002
BROADWAYOPTICS VISION,4610 BERGENLINE AVE,UNION CITY,NJ,07087-5163
GRAND CENTRAL OPTICAL,62 GRAND CENTRAL TERMINAL,NEW YORK,NY,10017-5622
MADISON AVE EYECARE,405 LEXINGTON AVE,NEW YORK,NY,10174-0001
OPTOID PRINT3D EYEWEAR,240 GRAHAM AVE,BROOKLYN,NY,11206-1204
DR SEBASTIAN POLIZZI,733 MANHATTAN AVE,BROOKLYN,NY,11222-7023
TOWN OPTICAL INC,551 5TH AVE,NEW YORK,NY,10176-0005
SUN RX OPTICAL INC,764 MANHATTAN AVE,BROOKLYN,NY,11222-2967
F&M FASHION OPTICAL,732 7TH AVE,NEW YORK,NY,10019-6830
GREENPOINT EYE CARE LLC,909 MANHATTAN AVE,BROOKLYN,NY,11222-5960
VISUAL IMAGES LTD,697 3RD AVE,NEW YORK,NY,10017-4003
VISION PALACE #1831,1723 AVENUE U,BROOKLYN,NY,11229-3811
CLEAR VISION CENTER,369 UTICA AVE,BROOKLYN,NY,11213-5552
STUDIO OPTIX,63 W 49TH ST,NEW YORK,NY,10112-1501
SHARPER VISION,887 UTICA AVE,BROOKLYN,NY,11203-4313
COHENS FASHION OPTICAL,500 LEXINGTON AVE,NEW YORK,NY,10017-2035
SAKS FIFTH AVENUE,611 FIFTH AVENUE,NEW YORK,NY,10022
EYE Q OPTICAL,1676 E 31ST ST,BROOKLYN,NY,11234-4211
ALFA VISION               4666,1402 SHEEPSHEAD BAY RD,BROOKLYN,NY,11235-3814
Nordstrom ,235 W 57th St,New York,NY,10019
OPTIMEYES VISION OF LIC,527 50TH AVE,LONG ISLAND CITY,NY,11101-5711
COHEN'S FASHION OPTICAL - NY,132 W 57TH ST,NEW YORK,NY,10019-3318
COHENS FASHION OPTICAL #2,5100 KINGS PLZ,BROOKLYN,NY,11234-5208
BROOKLYN VISTASITE,5108 KINGS PLZ,BROOKLYN,NY,11234-5214
SOLSTICE,10 COLUMBUS CIRCLE STE 306,NEW YORK,NY,10019
PRIMARY EYE CARE,1108 RUTLAND RD,BROOKLYN,NY,11212-3646
OCEAN EYES OPTICAL,2907 OCEAN AVE,BROOKLYN,NY,11235-3201
BLOOMINGDALES,1000 THIRD AVENUE,NEW YORK,,10022
Bergdorf Goodman (Men's Store),745 5th Avenue,New York,NY,10151
BERGDORF GOODMAN,754 5TH AVENUE,NEW YORK,NY,10019
EMPIRE OPTICAL,720 BRIGHTON BEACH AVE,BROOKLYN,NY,11235-6412
JZ OPTICAL EXPRESS,1271 BROADWAY,BROOKLYN,NY,11221-2908
MANHATTAN VISION #001255,160 E 56TH ST,NEW YORK,NY,10022-3609
PLAZA OPTICAL,5100 FLATBUSH AVE,BROOKLYN,NY,11234
PAGE AND SMITH OPTICIANS,42 E 59TH ST,NEW YORK,NY,10022-1607
OCEAN VIEW OPTICAL,1075 BRIGHTON BEACH AVE,BROOKLYN,NY,11235-5666
"DRS. FARKAS, KASSALOW & RESNICK",30 E 60TH ST,NEW YORK,NY,10022-7109
TOM FORD,672 MADISON AVENUE (AT 61ST STREET),NEW YORK,NY,10065
BLOOMINGDALES,1000 THIRD AVENUE,NEW YORK,NY,10022
COHEN'S FASHION OPTICAL,767 LEXINGTON AVE,NEW YORK,NY,10065-8553
ULTIMATE SPECTACLE,789 LEXINGTON AVE,NEW YORK,NY,10065-8163
OPTYX - 2009 BROADWAY,2009 BROADWAY,NEW YORK,NY,10023-5002
MY OPTICIAN INC,9516 CHURCH AVE,BROOKLYN,NY,11212-2434
EISING OPTICIANS INC.,2285 BRAGG ST,BROOKLYN,NY,11229-5409
PERFECT EYECARE dba VISIONCARE OPT,1944 RALPH AVE,BROOKLYN,NY,11234-5302
LUV MY LOOK OPTICAL,253 W 72ND ST,NEW YORK,NY,10023-2705
COHENS FASHION OPTICAL,167 W 72ND ST,NEW YORK,NY,10023-3221
COHENS FASHION OPTICAL,167 WEST 72ND STREET,NEW YORK,NY,10023
PILKIN EYE CARE,472 ROCKAWAY AVE,BROOKLYN,NY,11212-5636
PEARLE VISION,2103 RALPH AVE,BROOKLYN,NY,11234-5405
PILDES OPTICAL,2165 BROADWAY,NEW YORK,NY,10024-6603
RIVERSIDE MEDICAL GROUP LLC #023926,7500 BERGENLINE AVE,NORTH BERGEN,NJ,07047-5401
NUTLEY VISION LLC C&E#023555,214 FRANKLIN AVE,NUTLEY,NJ,07110-2709
DR BARNES & CARTER* #9904,319 ORANGE RD,MONTCLAIR,NJ,07042-4451
EYE CONTACT VISION CENTER,7733 BERGENLINE AVE,NORTH BERGEN,NJ,07047-4966
DAVID'S OPTICAL INC.,1365 ROCKAWAY PKWY,BROOKLYN,NY,11236-2321
LOFT OPTICIANS,1106 LEXINGTON AVE,NEW YORK,NY,10075-0303
STEWART PAUL OPTICIANS,6175 STRICKLAND AVE,BROOKLYN,NY,11234-6409
AHFK OPTICAL INC dba OPTIC DESIGN,1416 ROCKAWAY PKWY,BROOKLYN,NY,11236-2322
RONALD GOLDSTEIN OD PC,243 E 77TH ST,NEW YORK,NY,10075-2153
JULIUS SHULMAN MD PC #2163,229 E 79TH ST,NEW YORK,NY,10075-0866
GLASSES ON FIRST,1498 1ST AVE,NEW YORK,NY,10075-1410
ODS,108 BROUGHTON AVE,BLOOMFIELD,NJ,07003-3989
PURDY OPTICIANS I,1195 LEXINGTON AVE,NEW YORK,NY,10028-1404
OPTYX - 2384 BROADWAY,2384 BROADWAY,NEW YORK,NY,10024
OPTYX - 1225 LEXINGTON,1225 LEXINGTON AVE,NEW YORK,NY,10028-1443
Solstice,"5384 Kings Plaza, Space #130A",Brooklyn,,11234
KALMUS OPTICAL,217 E 86TH ST,NEW YORK,NY,10028-3607
YORKVILLE OPTICAL CORP,249 E 86TH ST,NEW YORK,NY,10028-3115
SUNRISE OPTICAL #2133,9003 BERGENLINE AVE,NORTH BERGEN,NJ,07047-5235
C CLEARLY INC.,4814 SKILLMAN AVE,SUNNYSIDE,NY,11104-1026
ROCKLIN OPTICIANS INC,20 CHURCH ST,MONTCLAIR,NJ,07042-2770
EAGLE OPTICAL,414 EAGLE ROCK AVE,WEST ORANGE,NJ,07052-4229
VALENZA OPTICIANS*,1025 BROAD ST,BLOOMFIELD,NJ,07003-2844
AMERICAN EYECARE CENTER,3803 BROADWAY,ASTORIA,NY,11103-3183
ITALIAN FRAMES INC,29 33 NEW TOWN AVENUE,ASTORIA,,11102
EYE SPECS VISION,3938 62ND ST,WOODSIDE,NY,11377-3632
MORE OPTICAL,321 BROAD AVE,RIDGEFIELD,NJ,07657-2313
ODYSSEY OPTICAL INC       6035,2238 31ST ST,ASTORIA,NY,11105-2714
INSIGHT EYE AND VISION CARE,1053 BLOOMFIELD AVE,CLIFTON,NJ,07012-2120
EYELLUSION VISION CENTER,6909 ROOSEVELT AVE,WOODSIDE,NY,11377-2933
LENS LAB EXPRESS (CLOSE OUTS),397 STEINWAY ST,ASTORIA,NY,11103-3801
EYES ON LIBERTY,1086 LIBERTY AVE,BROOKLYN,NY,11208-2923
ANDERSON EYE CARE,596 ANDERSON AVE,CLIFFSIDE PARK,NJ,07010-1831
OPTIMUM EYE CARE,3117 23RD AVE,ASTORIA,NY,11105-2408
CHELSEE OPTICAL,86 W 125TH ST,NEW YORK,NY,10027-4502
STELLAR VISION OPTOMETRY,8518 QUEENS BLVD,ELMHURST,NY,11373-4249
EYEMEDICS    1245,898 RIVER RD,EDGEWATER,NJ,07020-1219
LEXINGTON OPTICAL,2058 LEXINGTON AVE,NEW YORK,NY,10035-1732
DR DAVID TSAI   OPTOMETRIST,8529 BROADWAY,ELMHURST,NY,11373-5836
CLIFTON J SUNGLASSES,852 ROUTE 3,CLIFTON,NJ,07012-2343
JACKSON HEIGHTS OPTICAL INC,8325 37TH AVE,JACKSON HEIGHTS,NY,11372-7320
SOLSTICE,90 15 QUEENS BOULEVARD SPACE 5040,ELMHURST,NY,11373
135 BROADWAY VISION INC,3361 BROADWAY,NEW YORK,NY,10031-7403
NIJAL EYECARE,1058 FAIRVIEW LN,FORT LEE,NJ,07024-1636
COSMOS TOTAL OPTICAL CARE,9001 ROOSEVELT AVE,JACKSON HEIGHTS,NY,11372-7938
DAVIDOFF OPTICAL CENTER,9309A 63RD DR,REGO PARK,NY,11374-2924
FAMILY EYE CLINIC,121 BROAD AVE,PALISADES PARK,NJ,07650-1441
METRO VISION EXPRESS,9519 63RD DR,REGO PARK,NY,11374-2024
NOON AND EYE OPTICAL INC,201 BROAD AVE,PALISADES PARK,NJ,07650-1508
CORONA VISION,3781 JUNCTION BLVD,CORONA,NY,11368-1740
NORTH JERSEY EYE ASSOCIATES,1005 CLIFTON AVE,CLIFTON,NJ,07013-3520
EYE Q OPTICAL #1134,10423 QUEENS BLVD,FOREST HILLS,NY,11375-3757
NJ EYE AND EAR LLC,1016 MAIN AVE,CLIFTON,NJ,07011-2327
MEGA VISION CENTER II,6373 108TH ST,FOREST HILLS,NY,11375-1607
STATION SQUARE EYES,10720 71ST AVE,FOREST HILLS,NY,11375-4725
COHENS FASHION OPTICAL ,116 53 QUEENS BLVD,FOREST HILLS,,11375
HARLEM OPT INC DBA ELITE EYE CARE,385 E 149TH ST,BRONX,NY,10458
KINARA ENTERPRISES,7203 AUSTIN ST,FOREST HILLS,NY,11375-5354
ENVISION EYE CARE         1264,215 MAIN ST,FORT LEE,NJ,07024-5722
EYE EXPRESS,210 E 161ST ST,BRONX,NY,10451-3584
COHENS FASHION OPTICAL,11510 LIBERTY AVE,SOUTH RICHMOND HILL,NY,11419-1902
TAG OPTICAL--D & G,3929 BROADWAY,NEW YORK,NY,10032-1538
CALDWELL EYECARE #1322,33 CLINTON RD,WEST CALDWELL,NJ,07006-6716
2020 EYECARE PA,450 UNION BLVD,TOTOWA,NJ,07512-2562
BLOOMINGDALES,1400 WILLOWBROOK MALL,WAYNE,NJ,7470
BLOOMINGDALES,3 WILLOWBROOK MALL,WAYNE,NJ,07470
WALES OPTICAL,141 NEW RD,PARSIPPANY,NJ,07054-5613
FOCUS EYE HEALTH & VISION CARE 632,302 UNION ST,HACKENSACK,NJ,07601-4300
NEIMAN MARCUS,503 GARDEN STATE PLAZA,PARAMUS,NJ,07652
NORDSTROM,501 GARDEN STATE PLAZA,PARAMUS,NJ,07652
EYE TO EYE VISION CENTER,2144 GARDEN STATE PLZ,PARAMUS,NJ,07652-2413
ACCURATE EYECARE,81 E HWY 4,PARAMUS,NJ,07652-2667
TML VISION CARE LLC DBA,154 STATE ROUTE 10,EAST HANOVER,NJ,07936-2107
EYE ASSOCIATES OPTICIANS,968 HAMBURG TPKE,WAYNE,NJ,07470-3225
BLOOMINGDALES,400 HACKENSACK AVENUENUE,HACKENSACK,NJ,07601
PRIME VISION CARE LLC,1055 HAMBURG TPKE,WAYNE,NJ,07470-3235
NEIMAN MARCUS,GARDEN STATE PLAZA MALL,PARAMUS,NJ,07652
COHENS FASHION OPTICAL,1 GARDEN STATE PLZ,PARAMUS,NJ,07652-2404
PROFESSIONAL EYECARE #680,275 FOREST AVENUE',PARAMUS,NJ,07652
THE FOCAL POINT,440 US HIGHWAY 202,TOWACO,NJ,07082-1202
VMG-OPHTHALMIC DISPENSE,1200 E RIDGEWOOD AVE,RIDGEWOOD,NJ,07450-3939
RIDGEWOOD EYEWEAR #4638,160 E RIDGEWOOD AVE,RIDGEWOOD,NJ,07450-3848
LORD&TAYLOR,34 EAST RIDGEWOOD AVENUE,PARAMUS,NJ,07652
LEVATO & GAUDIOMONTE OPTICAL,21 OAK ST,RIDGEWOOD,NJ,07450-3805
JACQUELINE STANLEY OPTICIANS,12 E PALISADE AVE,ENGLEWOOD,NJ,07631-2803
MAIN EYE GLASS CENTERS,1 N WASHINGTON AVE,BERGENFIELD,NJ,07621-2125
BROADWAY VISION CENTER,4047 BROADWAY,NEW YORK,NY,10032-1516
VISTA SITE EYECARE,817 W 181ST ST,NEW YORK,NY,10033-4516
VISTASITE OPTIQUE INC,4204 BROADWAY,NEW YORK,NY,10033-3706
LAKELAND OPTHALMOLOGY #1116,3799 ROUTE 46,PARSIPPANY,NJ,07054-1055
TRIANGLE EYEWEAR,5 S VIRGINIA CT,ENGLEWOOD CLIFFS,NJ,07632-2117
LENSNTRENDS,120 SUSSEX RD,WASHINGTON TOWNSHIP,NJ,07676-4919
M & N OPTICAL,43 E 167TH ST,BRONX,NY,10452-8206
DR ARTHUR ROGOT #2499,110 DYCKMAN ST,NEW YORK,NY,10040-1001
DUMONT EYE CARE,52 GRANT AVE,DUMONT,NJ,07628-1630
MORRISTOWN OPTHALMOLOGY ASSOCIATES,131 MADISON AVE,MORRISTOWN,NJ,07960-7360
OPTIC INTERNATIONAL,573 W 207TH ST,NEW YORK,NY,10034-2607
BURNSIDE OPTICAL,54 W BURNSIDE AVE,BRONX,NY,10453-4018
JOCELYNS FASHIONS,282 W FORDHAM RD,BRONX,NY,10468-5511
INVISION OPTICS,191 WESTWOOD AVE,WESTWOOD,NJ,07675-1714
KINNELON EYE CARE,25 KINNELON RD,KINNELON,NJ,07405-2331
OAKLAND VISION CENTER,350 RAMAPO VALLEY RD,OAKLAND,NJ,07436-2702
TESTRITE OPTICIANS,57 SOUTH ST,MORRISTOWN,NJ,07960-4138
ODS,57 SOUTH ST,MORRISTOWN,NJ,07960-4138
SUPREME SOLUTIONS,301 MT HOPE AVE,ROCKAWAY,NJ,07866-2130
OPTICAL OPTIONS,477 ROUTE 10  E,RANDOLPH,NJ,07869-2142
ODS / ROXBURY EYE CTR,400 VALLEY RD,MOUNT ARLINGTON,NJ,07856-2316
ADVANCED EYECARE PROFESSIONALS,410 STATE ROUTE 10,LEDGEWOOD,NJ,07852-9699
JR OPTICIANS,300 FAIRVIEW AVE,WESTWOOD,NJ,07675-1749
EYECARE INSIGHT,372 KINDERKAMACK RD,WESTWOOD,NJ,07675-1653
SIGHT N DESIGN OPTICAL,1036 WESTCHESTER AVE,BRONX,NY,10459-2415
DESIGNER OPTICAL,815 E TREMONT AVE,BRONX,NY,10460-4108
KINGSBRIDGE EYE CENTER,103 W KINGSBRIDGE RD,BRONX,NY,10468-3902
ACE FASHION OPTICAL INC,330 E FORDHAM RD,BRONX,NY,10458-5030
FROMER OPTICAL,3130 GRAND CONCOURSE,BRONX,NY,10458-1213
CRESTON OPTICAL,2169 WHITE PLAINS RD,BRONX,NY,10462-1405
METRO OPTICS EYEWEAR INC,1332 METROPOLITAN AVE,BRONX,NY,10462-7978
BRONX EYE ASSOCIATES,665 PELHAM PKWY N,BRONX,NY,10467-8068
DESIGNER OPTICAL,1440 METROPOLITAN AVE,BRONX,NY,10462-7402
DESIGNER OPTICAL,2196A WHITE PLAINS RD,BRONX,NY,10462-1406
PELHAM PARKWAY VISION CENTER,735 LYDIG AVE,BRONX,NY,10462-2103
PARK PROFESSIONAL EYECARE,1250 PELHAM PKWY S,BRONX,NY,10461-1006
METRO OPTICS EYEWEAR,25 WESTCHESTER SQ,BRONX,NY,10461-3545
METRO OPTICS THROGSNECK,815 HUTCHINSON RIVER PKWY,BRONX,NY,10465-1887
EYECARE UNLIMITED #682,1748 CROSBY AVE,BRONX,NY,10461-4902
BAY PLAZA EYECARE LLC,200 BAYCHESTER AVE,BRONX,NY,10475-4580
VISTA SITE EYECARE INC,200 BAYCHESTER AVE,BRONX,NY,10475-4582
VINY OPTICAL,2100 BARTOW AVE,BRONX,NY,10475-4614
VISTA SITE EYECARE,2204 BARTOW AVE,BRONX,NY,10475-4616
EYE TSE OPTICAL DBA EYE SOLUTION,3709 MAIN ST,FLUSHING,NY,11354-6518
HUNTER VISION CENTER,4157 MAIN ST,FLUSHING,NY,11355-3132
BETTER SIGHT VISION CENTER,4202 MAIN ST,FLUSHING,NY,11355-3822
NU EYES*,14008 SANFORD AVE,FLUSHING,NY,11355-2683
EASTERN EYE CARE,14415 41ST AVE,FLUSHING,NY,11355-1438
EYE STYLE AND BEYOND,15410 NORTHERN BLVD,FLUSHING,NY,11354-5030
DR DEBBIE KIM*,520 DURIE AVE,CLOSTER,NJ,07624-2008
MAIN OPTICAL,6830 MAIN STREET,FLUSHING,NY,11367
EYE AND GLASSES OPTICAL,4519 162ND ST,FLUSHING,NY,11358-3297
COHENS FASHION OPTICAL,116-53 QUEENS BLVD,FOREST HILLS,NY,11375
COHEN'S FASHION OPTICAL - BAYSIDE,21151 26TH AVE,BAYSIDE,NY,11360-2492
INTERNATIONAL SALES LLC,9031 SUTPHIN BLVD,JAMAICA,NY,11435-3631
COMPLETE OPTOMETRY CARE PC,12015 LIBERTY AVE,SOUTH RICHMOND HILL,NY,11419-2117
HILLSIDE OPTICAL,8902 165TH ST,JAMAICA,NY,11432-5154
JAMAICA VISION CENTER,164-13 JAMAICA AVE,JAMAICA,NY,11432
MAD MAX OPTICAL,80 MIDDLE NECK RD,GREAT NECK,NY,11021-1243
NOSTLGC EYEWEAR,62 MIDDLE NECK RD,GREAT NECK,NY,11021-2357
THE EYEGLASS PLACE #709,17 INTERSTATE SHOP CTR,RAMSEY,NJ,07446-1130
QUALITY OPTICAL,284 N FRANKLIN TPKE,RAMSEY,NJ,07446-1629
ADVANCED EYE CARE,811 CHESTNUT RIDGE RD,CHESTNUT RIDGE,NY,10977-6330
NORTH SHORE OPTOMETRIC GROUP,1129 NORTHERN BLVD,MANHASSET,NY,11030-3022
LORD&TAYLOR,750 WHITE PLAINS ROAD,SCARSDALE,NY,10583
REAL EYES OPTICAL,410 LAKEVILLE RD,NEW HYDE PARK,NY,11042-1123
BLOOMINGDALES,410 COMMONS WAY,BRIDGEWATER,NJ,08807
DR EHRLICH,329 US HIGHWAY 202/206,BRIDGEWATER,NJ,08807-2442
INSIGHT EYECARE,50 DIVISION ST,SOMERVILLE,NJ,08876-2932
HILLS VISION STUDIO #989,428 US HIGHWAY 202,BEDMINSTER,NJ,07921-1514
Solstice,"JFK Airport, BLDG 56A, Space B5, Concourse B",Jamaica,,11430
"International Shoppes, John F. Kennedy International Airport, Terminal 1",John F. Kennedy International Airport,Queens,New York,11430
"DFS, John F. Kennedy International Airport",John F. Kennedy International Airport,Queens,New York,11430
EYECARE STUDIO,856 ROUTE 206,HILLSBOROUGH,NJ,08844
EYECARE STUDIO,856 ROUTE 206,HILLSBOROUGH,NJ,08844-1534
GARMANY OF RED BANK,101 CRAWFORDS CORNER RD,HOLMDEL,NJ,07733-1900
EYE OF NANUET,45 E ROUTE 59,NANUET,NY,10954-2902
SOLSTICE,"1432 PALISADES CENTER DRIVE, SPACE B102",WEST NYACK,NY,10994
EYE MAGINATION #927,1581 ROUTE 202,POMONA,NY,10970-2936
OPTICAL CENTER,46 HAMPTON HOUSE RD,NEWTON,NJ,07860-1409
FEDEROPTICS CORP,125 DOLSON AVE,MIDDLETOWN,NY,10940-6538
MONROE FAMILY EYECR #3351,91 LAKES RD,MONROE,NY,10950-2613
WISTERIA ATELIER LLC,17 BROAD ST,RED BANK,NJ,07701-1901
RED BANK FAMILY EYECARE,41 E FRONT ST,RED BANK,NJ,07701-1974
COHENS FASHION OPTICAL,180 HWY 35,EATONTOWN,NJ,07724-2012
EYES FIRST VISION CENTER,178 HWY 35,EATONTOWN,NJ,07724-1817
JANS OPTICAL,67 MONMOUTH RD,OAKHURST,NJ,07755-1670
OPTICAL WORLD,3331 SUNSET AVE,OCEAN,NJ,07712-4554
MARLBORO FAMILY EYE CARE,130 S MAIN ST,MARLBORO,NJ,07746-2477
SPARE PAIR III,357 ROUTE 9,MANALAPAN,NJ,07726-3284
ACCURATE EYECARE,700 TENNENT RD,MANALAPAN,NJ,07726-3162
ZABAYON,345 ROUTE 9 S,MANALAPAN,NJ,07726
DR SERGIO PENEIRAS,225 GORDONS CORNER RD,MANALAPAN,NJ,07726-3356
NORDSTROM,3710 US HIGHWAY 9,FREEHOLD,NJ,07728
GAIL'S OPTICAL,2100 HWY 35,SEA GIRT,NJ,08750-1002
EYES FIRST,2204 HWY 35,SEA GIRT,NJ,08750-2323
EMERALD EYES,701 SEA GIRT AVE,SEA GIRT,NJ,08750-2803
DIETRICH OPTICIANS,134 MAIN ST,MANASQUAN,NJ,08736-3558
MANASQUAN EYE CARE #8311,2516 HWY 35,MANASQUAN,NJ,08736-1927
LORD&TAYLOR,"3710 HWY 9, SUITE 1500",FREEHOLD,NJ,07728
OPTICAL EYELAND,945 RIVER AVE,LAKEWOOD,NJ,08701-5659
MONROE EYE CARE,1600 PERRINEVILLE RD,MONROE TOWNSHIP,NJ,08831-4903
OCEAN FAMILY EYECARE,149 VAN ZILE RD,BRICK,NJ,08724-3158
MANCHESTER/BRICK VIS.CTR,359 BRICK BLVD,BRICK,NJ,08723-6010
ATHWAL EYE ASSOC. P.C.,14 MULE RD,TOMS RIVER,NJ,08755-5060
SHORE OPTICAL,530 LAKEHURST RD,TOMS RIVER,NJ,08755-8063
HARBOR OPTICS INC,11310 BEACH CHANNEL DR,ROCKAWAY PARK,NY,11694-2209
VISION ASSOCIATES OF HACKETTSTOWN #,915 ROUTE 517,HACKETTSTOWN,NJ,07840-4661
NORDSTROM,2000 ROUTE 38 STE 100,CHERRY HILL,NJ,08002
NORDSTROM,2000 ROUTE 38,CHERRY HILL,NJ,08002
PREMIER EYE ASSOCIATES,571 HADDON AVE,COLLINGSWOOD,NJ,08108-1445
SOUTH JERSEY EYE PHYSICIANS,509 S LENOLA RD,MOORESTOWN,NJ,08057-1556
IMPACT DIMENSIONS,725 HYLTON RD,PENNSAUKEN,NJ,08110-1332
OPTIC ONE,2401 ROUTE 130 S,CINNAMINSON,NJ,08077-3020
GUBMAN EYE ASSOC.PA,303 SHEPPARD RD,VOORHEES,NJ,08043-4670
FORTUNA II OPTICAL,501 ROUTE 73  S,MARLTON,NJ,08053-9617
DR MELMANS EYELAND,1001 LAUREL OAK RD,VOORHEES,NJ,08043-3512
TREND EYE CARE,180 W GIRARD AVE,PHILADELPHIA,PA,19123-1660
WILFREDO MANZANO/TUS OJOS,100 E LEHIGH AVE,PHILADELPHIA,PA,19125-1012
WILLS EYEWEAR,840 WALNUT ST,PHILADELPHIA,PA,19107-5109
DESIGNER EYES,923 ARCH ST,PHILADELPHIA,PA,19107-2404
DRS PAGE & WARD   #5512,1015 CHESTNUT ST,PHILADELPHIA,PA,19107-4330
INTERNATIONAL VISION CENTER,1017 CHESTNUT ST,PHILADELPHIA,PA,19107-4213
KING EYE ASSOCIATES      21196,7252 FRANKFORD AVE,PHILADELPHIA,PA,19135-1017
OMNI VISION,1230 CHESTNUT ST,PHILADELPHIA,PA,19107-4849
PRATE FAMILY EYECARE,1405 CHEWS LANDING RD,LAUREL SPRINGS,NJ,08021-2736
EYE LOVE EYEWEAR,1318 WALNUT ST,PHILADELPHIA,PA,19107-5410
EYE ENCOUNTERS,1325 MARKET ST,PHILADELPHIA,PA,19107-2500
NEW WORLD VISION,813 ADAMS AVE,PHILADELPHIA,PA,19124-2477
BISCARDI VISION PC,1420 WALNUT ST,PHILADELPHIA,PA,19102-4018
WEST COAST OPTICAL,132 S 17TH ST,PHILADELPHIA,PA,19103-5212
WRIGLEY VISION SOURCE,1919 CHESTNUT ST,PHILADELPHIA,PA,19103-3456
Barneys,1811 Walnut Street,Philadelphia,,19103
PHILADELPHIA VISION CENTER,1348 W ERIE AVE,PHILADELPHIA,PA,19140-4254
"MODERN OPTOMETRY, INC",2614 RHAWN ST,PHILADELPHIA,PA,19152-3415
PENNSYLVANIA OPTOMETRICS #002035,3600 MARKET ST,PHILADELPHIA,PA,19104-2642
PENN OPTICAL AT SCHEIE,51 N 39TH ST,PHILADELPHIA,PA,19104-2613
DR KYO LEE,47 CHELTENHAM AVE,CHELTENHAM,PA,19012-1412
NELSON EYE ASSOCIATES PC,185 N ROUTE 73,WEST BERLIN,NJ,08091-9208
MEDFORD EYEWEAR CENTER INC,200 TUCKERTON RD,MEDFORD,NJ,08055-8806
FAMILY EYE ASSOC.,900 ROUTE 168,TURNERSVILLE,NJ,08012-3233
VOA VISION INC.,7300 OLD YORK RD,ELKINS PARK,PA,19027-3062
SAKS FIFTH AVENUE,2 BALA PLAZA,BALA CYNWYD,PA,19004
DOCTORS EYECARE CENTER    5294,4423 ROUTE 130  S,BURLINGTON,NJ,08016-2385
NOSTALGIC EYE CARE,6656 GERMANTOWN AVE,PHILADELPHIA,PA,19119-2163
EUGENE FRANK #7188,617 STOKES RD,MEDFORD LAKES,NJ,08055-3097
PHILADELPHIA VISION CENTER,2401 W CHELTENHAM AVE,WYNCOTE,PA,19095-2950
SAKS FIFTH AVE,2 BALA PLAZA,BALA CYNWYD,PA,19004
LORD&TAYLOR,145 CITY AVE,BALA CYNWYD,PA,19004
AVON OPTICAL              4951,10752 BUSTLETON AVE,PHILADELPHIA,PA,19116-3321
HENDRIX VISION CENTER,11685 BUSTLETON AVE,PHILADELPHIA,PA,19116-2513
VISTA CLEAR EYE CARE,947 OLD YORK RD,ABINGTON,PA,19001-4611
MARCHESE OPTICIANS,713 MONTGOMERY AVE,NARBERTH,PA,19072-2011
B&C OPTICIANS,50E E WYNNEWOOD RD,WYNNEWOOD,PA,19096-2013
SPIV OPTICS INC #661 STERLING OPT,3501 ROUTE 42,TURNERSVILLE,NJ,08012-1752
YARDLEY EYE CARE,1581 BIG OAK RD,YARDLEY,PA,19067-6418
VISUAL EYES,1924-26 COUNTY LINE RD,HUNTINGDON VALLEY,PA,19006
BLOOMINGDALES,2400 MORELAND PARK ROAD,WILLOW GROVE,PA,19090
BLOOMINGDALES,2400 MORELAND PARK ROAD,WILLOW GROVE,,19090
J & D DISTRIBUTORS,38 WEST RD,NEWTOWN,PA,18940-4301
DR THOMAS PHILLIPS OD PC,179 YORK RD,WARMINSTER,PA,18974-4536
NEW IMAGE OPTICAL        11760,30 MEDICAL CENTER BLVD,CHESTER,PA,19013-3955
EYE INNOVATIONS LLC,1204 TOWNSHIP LINE RD,DREXEL HILL,PA,19026-5034
"SARAH BRUNO OD, PC",98 WILMINGTON W CHESTER PIKE,CHADDS FORD,PA,19317-9010
SIMON EYE ASSOCIATES,2625 CONCORD PIKE,WILMINGTON,DE,19803-5033
PEARLE VISION,100 EVERGREEN DR,GLEN MILLS,PA,19342-1056
OPTICAL UNIQUE,45 W LANCASTER AVE,ARDMORE,PA,19003-1408
LORD&TAYLOR,150 QUAKERBRIDGE MALL,LAWRENCEVILLE,NJ,08648
NORDSTROM,100 CHRISTIANA MALL,NEWARK,DE,19702
NORDSTROM,100 CHRISTINA MALL,NEWARK,DE,19702
DOUGLAS J LAVENBURG MD PA,1 CENTURIAN DR,NEWARK,DE,19713-2137
SIMON EYE ASSOCIATES,5301 LIMESTONE RD,WILMINGTON,DE,19808-1250
ROBERT HUFFORD INC,841 W LANCASTER AVE,BRYN MAWR,PA,19010-3337
ABRAHAM EYE ASSOCIATES,1149 W LANCASTER AVE,BRYN MAWR,PA,19010-2726
SIMON EYE ASSOCIATES,472 E MAIN ST,MIDDLETOWN,DE,19709-1462
VINCENT DIFRANCESCO,123 E BUTLER AVE,AMBLER,PA,19002-4418
DRS STARR & LENCH,1317 S MAIN RD,VINELAND,NJ,08360-6511
NEAL EYE GROUP #6567,828 FAYETTE ST,CONSHOHOCKEN,PA,19428-1709
